sep=,
This file should not be modified. It was automatically generated by CAPSENSE Tuner 8.0.0.8811
Signature,LLS data file
SchemaVersion,2
Time, 25.03.2025 17:13:44
Program,CAPSENSE™ Tuner 8.0
ConfigFile,C:/Users/Yashvi/YS_ES100_FINAL_OOB_NEW_SILICON/LLLLLSss/bsps/TARGET_APP_CY8CPROTO-041TP/config/design.cycapsense
ConfigDescription,deviceName - PSOC 4 (5th Generation LP)
DeviceName,PSOC 4 (5th Generation LP)
LiquidLevelWidget,LiquidLevel0
FoamWidget,LiquidLevel0_FR
SensorsCount,9
ConnectedDevice,KitProg3 UART-15100A98012D2400
Protocol,I2C
TankHeight,120
HeightStep,1
CoinCount,124
RepetitiveSamplesCount,10
CurrentCoin,123
CountOfFullItems,122
TableSize,1220
DutyCycle,18

Numb,CoinNumb,TargetLevel,Time,RepetitiveSamplesNumb,LiquidLevel0_Sns0,LiquidLevel0_Sns1,LiquidLevel0_Sns2,LiquidLevel0_Sns3,LiquidLevel0_Sns4,LiquidLevel0_Sns5,LiquidLevel0_Sns6,LiquidLevel0_Sns7,LiquidLevel0_Sns8,LiquidLevel0_FR_Sns0,LiquidLevel0_FR_Sns1,LiquidLevel0_FR_Sns2,LiquidLevel0_FR_Sns3,LiquidLevel0_FR_Sns4,LiquidLevel0_FR_Sns5,LiquidLevel0_FR_Sns6,LiquidLevel0_FR_Sns7,LiquidLevel0_FR_Sns8
172,17,16, 25.03.2025 15:27:53,2,41423,30246,24024,24019,23921,23797,23829,23841,23770,44006,33193,27281,27215,26932,26815,26689,26812,26296,
173,17,16, 25.03.2025 15:27:53,3,41424,30243,24028,24022,23929,23798,23830,23848,23762,44015,33201,27284,27217,26932,26808,26679,26809,26291,
174,17,16, 25.03.2025 15:27:53,4,41432,30230,24022,24007,23924,23792,23832,23865,23772,44002,33186,27292,27220,26944,26795,26700,26812,26288,
175,17,16, 25.03.2025 15:27:53,5,41432,30229,24015,24031,23923,23800,23828,23841,23777,43997,33196,27280,27214,26934,26793,26685,26803,26287,
176,17,16, 25.03.2025 15:27:53,6,41422,30231,24022,24019,23915,23789,23817,23839,23774,44014,33171,27297,27213,26938,26794,26688,26826,26287,
177,17,16, 25.03.2025 15:27:53,7,41427,30231,24032,24026,23932,23800,23815,23843,23747,44000,33200,27298,27211,26944,26790,26682,26829,26295,
178,17,16, 25.03.2025 15:27:53,8,41420,30238,24022,24024,23922,23791,23816,23857,23746,44001,33190,27281,27223,26940,26808,26682,26821,26287,
179,17,16, 25.03.2025 15:27:53,9,41425,30238,24016,24018,23919,23791,23824,23849,23764,44013,33196,27284,27219,26948,26803,26655,26838,26283,
180,18,17, 25.03.2025 15:27:58,0,41454,31131,24032,24024,23917,23784,23822,23839,23746,44126,34094,27297,27215,26951,26789,26690,26825,26295,
181,18,17, 25.03.2025 15:27:58,1,41487,31126,24033,24028,23889,23788,23826,23849,23750,44126,34089,27292,27209,26930,26787,26663,26824,26298,
182,18,17, 25.03.2025 15:27:58,2,41462,31149,24032,24016,23913,23782,23824,23848,23749,44107,34083,27299,27224,26944,26796,26681,26827,26296,
183,18,17, 25.03.2025 15:27:58,3,41489,31133,24028,24023,23923,23771,23818,23843,23743,44122,34089,27300,27227,26948,26789,26676,26832,26282,
184,18,17, 25.03.2025 15:27:58,4,41453,31133,24038,24015,23913,23789,23821,23838,23730,44135,34083,27302,27215,26933,26793,26683,26814,26291,
185,18,17, 25.03.2025 15:27:58,5,41481,31142,24038,24007,23899,23792,23806,23845,23749,44146,34078,27308,27219,26957,26811,26694,26826,26288,
186,18,17, 25.03.2025 15:27:58,6,41464,31150,24035,24008,23911,23788,23818,23830,23768,44127,34089,27294,27209,26948,26797,26675,26821,26299,
187,18,17, 25.03.2025 15:27:58,7,41492,31140,24028,24017,23920,23774,23817,23831,23745,44111,34092,27312,27214,26946,26805,26689,26816,26292,
188,18,17, 25.03.2025 15:27:58,8,41461,31132,24031,24002,23905,23794,23810,23848,23756,44146,34083,27302,27215,26953,26789,26663,26819,26283,
189,18,17, 25.03.2025 15:27:58,9,41482,31152,24022,24016,23917,23790,23812,23830,23754,44143,34089,27308,27218,26941,26794,26688,26824,26260,
190,19,18, 25.03.2025 15:28:03,0,41492,31952,24070,24018,23912,23782,23799,23835,23740,44184,34912,27337,27216,26942,26798,26672,26824,26302,
191,19,18, 25.03.2025 15:28:03,1,41501,31973,24074,23994,23925,23791,23808,23840,23746,44174,34940,27338,27216,26949,26807,26683,26823,26297,
192,19,18, 25.03.2025 15:28:03,2,41494,31948,24088,24002,23899,23773,23799,23835,23760,44201,34922,27333,27224,26946,26789,26679,26816,26296,
193,19,18, 25.03.2025 15:28:03,3,41498,31967,24073,24014,23912,23793,23819,23833,23759,44172,34911,27353,27221,26945,26784,26683,26805,26291,
194,19,18, 25.03.2025 15:28:03,4,41503,31961,24079,24004,23912,23790,23816,23832,23764,44188,34919,27342,27222,26939,26795,26670,26812,26296,
195,19,18, 25.03.2025 15:28:03,5,41495,31960,24078,24014,23917,23772,23806,23828,23741,44192,34925,27334,27220,26964,26793,26683,26810,26296,
196,19,18, 25.03.2025 15:28:03,6,41503,31967,24071,23993,23903,23767,23812,23833,23728,44191,34909,27347,27224,26947,26804,26672,26811,26289,
197,19,18, 25.03.2025 15:28:03,7,41477,31954,24070,24004,23908,23784,23813,23826,23737,44192,34923,27327,27219,26935,26795,26667,26820,26289,
198,19,18, 25.03.2025 15:28:03,8,41484,31956,24069,24005,23913,23785,23809,23825,23743,44163,34915,27341,27225,26922,26791,26689,26814,26290,
199,19,18, 25.03.2025 15:28:03,9,41480,31949,24082,24002,23897,23780,23812,23838,23738,44179,34927,27348,27222,26932,26788,26675,26823,26285,
200,20,19, 25.03.2025 15:28:08,0,41506,32820,24185,23992,23914,23768,23811,23836,23753,44204,35769,27458,27215,26947,26805,26678,26806,26298,
201,20,19, 25.03.2025 15:28:08,1,41506,32817,24186,24006,23913,23777,23799,23814,23745,44189,35766,27431,27213,26950,26784,26657,26829,26292,
202,20,19, 25.03.2025 15:28:08,2,41486,32826,24185,23992,23911,23775,23806,23833,23742,44205,35767,27448,27241,26952,26799,26671,26816,26296,
203,20,19, 25.03.2025 15:28:08,3,41496,32818,24185,23999,23921,23778,23809,23830,23742,44203,35772,27444,27219,26953,26797,26694,26836,26307,
204,20,19, 25.03.2025 15:28:08,4,41523,32810,24171,24008,23920,23778,23799,23835,23735,44202,35759,27444,27222,26942,26811,26679,26826,26310,
205,20,19, 25.03.2025 15:28:08,5,41503,32814,24189,24022,23904,23783,23806,23825,23734,44186,35755,27438,27224,26939,26789,26678,26827,26295,
206,20,19, 25.03.2025 15:28:08,6,41486,32808,24200,24005,23901,23783,23794,23837,23734,44185,35769,27440,27209,26946,26807,26681,26838,26280,
207,20,19, 25.03.2025 15:28:08,7,41509,32817,24184,24016,23897,23783,23812,23838,23749,44206,35763,27441,27218,26958,26776,26686,26822,26286,
208,20,19, 25.03.2025 15:28:08,8,41502,32819,24177,24013,23910,23777,23805,23824,23738,44204,35762,27426,27234,26949,26819,26672,26811,26295,
209,20,19, 25.03.2025 15:28:08,9,41510,32817,24176,24010,23898,23770,23797,23819,23744,44201,35764,27448,27218,26933,26791,26677,26818,26288,
210,21,20, 25.03.2025 15:28:11,0,41512,33494,24323,24001,23915,23770,23800,23808,23722,44204,36447,27579,27220,26944,26805,26689,26831,26295,
211,21,20, 25.03.2025 15:28:11,1,41512,33490,24315,23997,23901,23764,23808,23825,23722,44204,36448,27562,27226,26954,26784,26689,26822,26298,
212,21,20, 25.03.2025 15:28:11,2,41498,33505,24321,23997,23897,23786,23784,23813,23732,44200,36443,27592,27229,26935,26799,26665,26823,26286,
213,21,20, 25.03.2025 15:28:11,3,41516,33501,24320,23997,23891,23767,23800,23815,23722,44217,36446,27598,27230,26952,26825,26688,26802,26279,
214,21,20, 25.03.2025 15:28:11,4,41486,33491,24305,23991,23902,23770,23783,23812,23724,44203,36442,27574,27233,26950,26799,26687,26827,26294,
215,21,20, 25.03.2025 15:28:11,5,41505,33499,24329,23999,23917,23757,23808,23811,23729,44209,36463,27584,27229,26941,26791,26674,26826,26300,
216,21,20, 25.03.2025 15:28:11,6,41488,33526,24312,23986,23900,23776,23809,23818,23738,44204,36452,27573,27225,26964,26790,26680,26817,26290,
217,21,20, 25.03.2025 15:28:11,7,41500,33493,24306,24000,23899,23764,23806,23825,23753,44209,36470,27588,27226,26949,26815,26684,26834,26281,
218,21,20, 25.03.2025 15:28:11,8,41511,33504,24309,23998,23894,23763,23798,23820,23726,44197,36474,27605,27222,26960,26801,26676,26816,26278,
219,21,20, 25.03.2025 15:28:11,9,41500,33514,24315,23992,23907,23763,23816,23808,23736,44202,36460,27581,27222,26947,26794,26671,26820,26304,
220,22,21, 25.03.2025 15:28:25,0,41447,34726,24596,23958,23886,23748,23784,23790,23716,44178,37660,27844,27230,26941,26765,26688,26800,26282,
221,22,21, 25.03.2025 15:28:25,1,41456,34734,24600,23980,23897,23747,23775,23805,23714,44188,37661,27851,27218,26948,26803,26659,26797,26286,
222,22,21, 25.03.2025 15:28:25,2,41447,34715,24601,23988,23895,23744,23774,23800,23706,44206,37651,27844,27210,26949,26790,26663,26805,26283,
223,22,21, 25.03.2025 15:28:25,3,41448,34724,24613,23972,23891,23760,23800,23809,23718,44185,37662,27844,27230,26953,26779,26681,26812,26279,
224,22,21, 25.03.2025 15:28:25,4,41452,34725,24579,23966,23880,23754,23790,23802,23709,44188,37654,27852,27229,26944,26792,26678,26800,26275,
225,22,21, 25.03.2025 15:28:25,5,41449,34732,24597,23986,23887,23744,23780,23809,23712,44204,37669,27846,27199,26942,26782,26672,26809,26295,
226,22,21, 25.03.2025 15:28:25,6,41456,34738,24602,23970,23899,23747,23780,23791,23714,44206,37658,27856,27232,26953,26791,26662,26837,26286,
227,22,21, 25.03.2025 15:28:25,7,41448,34730,24605,23985,23898,23750,23771,23791,23719,44188,37650,27826,27220,26936,26781,26679,26818,26286,
228,22,21, 25.03.2025 15:28:25,8,41456,34728,24611,23984,23893,23750,23784,23809,23714,44191,37661,27839,27217,26944,26781,26665,26805,26265,
229,22,21, 25.03.2025 15:28:25,9,41458,34713,24593,23990,23870,23756,23781,23801,23719,44185,37653,27815,27232,26937,26799,26665,26801,26269,
230,23,22, 25.03.2025 15:28:33,0,41351,35594,24929,23964,23875,23736,23775,23785,23700,44123,38518,28161,27201,26950,26780,26671,26805,26275,
231,23,22, 25.03.2025 15:28:33,1,41381,35588,24915,23968,23864,23731,23775,23798,23707,44132,38529,28164,27226,26943,26781,26697,26800,26264,
232,23,22, 25.03.2025 15:28:33,2,41372,35589,24916,23969,23863,23732,23779,23786,23702,44129,38527,28152,27209,26926,26794,26672,26817,26270,
233,23,22, 25.03.2025 15:28:33,3,41372,35594,24914,23970,23865,23728,23773,23797,23702,44124,38519,28140,27212,26942,26781,26664,26805,26267,
234,23,22, 25.03.2025 15:28:33,4,41369,35593,24913,23974,23880,23734,23772,23784,23702,44103,38516,28146,27206,26944,26798,26675,26822,26287,
235,23,22, 25.03.2025 15:28:33,5,41375,35582,24911,23966,23877,23740,23768,23793,23708,44128,38524,28168,27222,26949,26792,26659,26809,26275,
236,23,22, 25.03.2025 15:28:33,6,41371,35579,24913,23978,23867,23740,23760,23792,23720,44135,38520,28168,27204,26944,26796,26665,26806,26269,
237,23,22, 25.03.2025 15:28:33,7,41352,35585,24904,23966,23877,23738,23778,23796,23696,44116,38517,28161,27217,26932,26786,26676,26801,26269,
238,23,22, 25.03.2025 15:28:33,8,41369,35585,24924,23974,23877,23744,23778,23798,23706,44110,38527,28158,27207,26948,26775,26680,26809,26275,
239,23,22, 25.03.2025 15:28:33,9,41373,35608,24920,23974,23889,23741,23771,23772,23706,44142,38514,28152,27230,26932,26783,26665,26796,26253,
240,24,23, 25.03.2025 15:28:37,0,41341,36169,25292,23965,23875,23737,23774,23792,23702,44111,39109,28509,27208,26958,26818,26696,26804,26284,
241,24,23, 25.03.2025 15:28:37,1,41341,36182,25290,23957,23879,23732,23773,23776,23694,44106,39098,28502,27222,26944,26804,26659,26819,26279,
242,24,23, 25.03.2025 15:28:37,2,41341,36188,25293,23960,23873,23730,23759,23801,23695,44128,39107,28508,27202,26935,26778,26659,26797,26286,
243,24,23, 25.03.2025 15:28:37,3,41313,36172,25278,23942,23873,23744,23762,23790,23695,44106,39104,28511,27216,26940,26811,26676,26810,26270,
244,24,23, 25.03.2025 15:28:37,4,41328,36171,25292,23959,23885,23749,23771,23784,23707,44113,39106,28543,27226,26929,26781,26677,26805,26262,
245,24,23, 25.03.2025 15:28:37,5,41345,36190,25288,23966,23869,23743,23767,23796,23702,44111,39103,28517,27207,26931,26787,26665,26822,26286,
246,24,23, 25.03.2025 15:28:37,6,41341,36173,25294,23970,23858,23746,23765,23770,23705,44115,39112,28511,27226,26952,26799,26682,26810,26271,
247,24,23, 25.03.2025 15:28:37,7,41348,36175,25290,23942,23861,23732,23768,23782,23704,44122,39093,28512,27203,26934,26796,26672,26804,26285,
248,24,23, 25.03.2025 15:28:37,8,41352,36185,25284,23964,23863,23734,23774,23796,23702,44113,39088,28508,27215,26932,26789,26660,26804,26281,
249,24,23, 25.03.2025 15:28:37,9,41346,36198,25290,23968,23872,23736,23752,23785,23692,44110,39110,28532,27232,26945,26782,26684,26811,26279,
250,25,24, 25.03.2025 15:28:41,0,41340,36600,25575,23962,23867,23734,23760,23798,23684,44094,39544,28799,27224,26938,26789,26690,26821,26281,
251,25,24, 25.03.2025 15:28:41,1,41320,36597,25573,23968,23868,23740,23777,23790,23708,44122,39550,28787,27224,26950,26775,26671,26815,26284,
252,25,24, 25.03.2025 15:28:41,2,41319,36595,25575,23945,23867,23732,23786,23790,23688,44109,39531,28785,27228,26936,26813,26679,26823,26283,
253,25,24, 25.03.2025 15:28:41,3,41304,36592,25583,23952,23863,23728,23764,23777,23700,44115,39553,28794,27230,26925,26796,26671,26812,26288,
254,25,24, 25.03.2025 15:28:41,4,41327,36588,25585,23967,23873,23730,23764,23794,23693,44106,39517,28785,27231,26950,26778,26682,26817,26276,
255,25,24, 25.03.2025 15:28:41,5,41333,36596,25577,23964,23873,23729,23774,23782,23700,44137,39517,28785,27220,26951,26797,26659,26830,26284,
256,25,24, 25.03.2025 15:28:41,6,41331,36584,25584,23960,23867,23734,23765,23770,23702,44118,39532,28790,27227,26953,26785,26678,26823,26288,
257,25,24, 25.03.2025 15:28:41,7,41328,36596,25582,23960,23859,23726,23756,23799,23684,44124,39526,28793,27226,26948,26791,26663,26823,26275,
258,25,24, 25.03.2025 15:28:41,8,41314,36585,25587,23952,23873,23733,23771,23791,23705,44094,39532,28785,27218,26946,26786,26680,26807,26291,
259,25,24, 25.03.2025 15:28:41,9,41328,36592,25589,23960,23868,23738,23783,23798,23706,44116,39530,28795,27210,26950,26806,26683,26795,26264,
260,26,25, 25.03.2025 15:28:46,0,41270,37217,26238,23931,23849,23712,23762,23774,23684,44073,40160,29448,27210,26951,26798,26702,26813,26282,
261,26,25, 25.03.2025 15:28:46,1,41296,37194,26233,23967,23868,23722,23758,23776,23696,44097,40168,29429,27204,26946,26799,26676,26817,26278,
262,26,25, 25.03.2025 15:28:46,2,41271,37216,26250,23946,23879,23729,23757,23776,23682,44076,40170,29424,27220,26954,26779,26690,26823,26273,
263,26,25, 25.03.2025 15:28:46,3,41282,37205,26242,23942,23843,23725,23772,23778,23674,44093,40157,29452,27225,26939,26803,26661,26826,26280,
264,26,25, 25.03.2025 15:28:46,4,41273,37220,26238,23933,23868,23723,23756,23783,23695,44096,40151,29452,27221,26953,26797,26677,26829,26300,
265,26,25, 25.03.2025 15:28:46,5,41282,37205,26242,23952,23849,23724,23756,23773,23670,44091,40160,29458,27209,26944,26794,26693,26813,26268,
266,26,25, 25.03.2025 15:28:46,6,41288,37211,26244,23941,23861,23736,23773,23780,23688,44068,40158,29436,27227,26956,26793,26688,26821,26284,
267,26,25, 25.03.2025 15:28:46,7,41288,37226,26248,23933,23865,23730,23766,23786,23688,44078,40169,29455,27214,26952,26789,26661,26827,26284,
268,26,25, 25.03.2025 15:28:46,8,41282,37217,26253,23935,23861,23726,23757,23792,23693,44091,40159,29455,27213,26942,26794,26679,26821,26280,
269,26,25, 25.03.2025 15:28:46,9,41282,37209,26250,23958,23858,23722,23755,23772,23699,44087,40164,29441,27222,26957,26781,26679,26820,26277,
270,27,26, 25.03.2025 15:28:52,0,41254,37787,26945,23931,23857,23726,23738,23766,23686,44097,40728,30096,27224,26950,26805,26651,26820,26264,
271,27,26, 25.03.2025 15:28:52,1,41268,37791,26940,23940,23850,23709,23752,23776,23682,44087,40735,30104,27221,26946,26811,26667,26822,26280,
272,27,26, 25.03.2025 15:28:52,2,41252,37771,26938,23941,23860,23725,23761,23770,23675,44075,40736,30091,27228,26974,26795,26666,26824,26276,
273,27,26, 25.03.2025 15:28:52,3,41250,37775,26951,23926,23867,23710,23747,23778,23678,44077,40735,30097,27223,26955,26795,26671,26827,26272,
274,27,26, 25.03.2025 15:28:52,4,41249,37777,26957,23938,23870,23721,23737,23765,23674,44083,40720,30087,27225,26954,26814,26667,26817,26290,
275,27,26, 25.03.2025 15:28:52,5,41268,37782,26926,23927,23846,23722,23752,23772,23680,44072,40745,30082,27232,26966,26788,26676,26807,26271,
276,27,26, 25.03.2025 15:28:52,6,41264,37770,26940,23944,23874,23724,23749,23772,23684,44072,40725,30109,27231,26956,26794,26678,26826,26296,
277,27,26, 25.03.2025 15:28:52,7,41244,37772,26941,23948,23839,23720,23758,23771,23683,44091,40735,30093,27221,26955,26801,26670,26823,26276,
278,27,26, 25.03.2025 15:28:52,8,41245,37777,26929,23926,23855,23722,23760,23782,23676,44069,40739,30092,27236,26961,26769,26679,26804,26292,
279,27,26, 25.03.2025 15:28:52,9,41265,37788,26953,23927,23860,23713,23751,23762,23693,44096,40711,30108,27228,26961,26803,26656,26804,26295,
280,28,27, 25.03.2025 15:29:14,0,41246,38080,27607,23909,23845,23705,23754,23770,23675,44085,41059,30702,27208,26954,26795,26662,26810,26293,
281,28,27, 25.03.2025 15:29:14,1,41244,38089,27604,23918,23842,23713,23748,23754,23667,44081,41045,30711,27227,26961,26768,26682,26835,26280,
282,28,27, 25.03.2025 15:29:14,2,41232,38086,27603,23926,23836,23706,23756,23756,23676,44067,41052,30712,27218,26954,26796,26664,26835,26283,
283,28,27, 25.03.2025 15:29:14,3,41244,38082,27609,23928,23838,23710,23744,23777,23683,44102,41055,30711,27212,26970,26805,26686,26808,26283,
284,28,27, 25.03.2025 15:29:14,4,41241,38082,27605,23917,23846,23727,23757,23764,23684,44094,41061,30717,27220,26952,26805,26678,26828,26286,
285,28,27, 25.03.2025 15:29:14,5,41234,38085,27590,23924,23853,23700,23757,23768,23675,44078,41055,30720,27213,26956,26796,26680,26805,26288,
286,28,27, 25.03.2025 15:29:14,6,41228,38081,27608,23933,23851,23711,23743,23771,23676,44081,41062,30733,27219,26961,26791,26681,26831,26286,
287,28,27, 25.03.2025 15:29:14,7,41228,38074,27608,23944,23864,23722,23746,23776,23686,44075,41047,30717,27218,26938,26810,26699,26838,26283,
288,28,27, 25.03.2025 15:29:14,8,41227,38093,27612,23925,23849,23722,23748,23773,23667,44096,41062,30723,27197,26972,26803,26668,26810,26269,
289,28,27, 25.03.2025 15:29:14,9,41235,38075,27610,23925,23849,23717,23748,23778,23686,44085,41067,30712,27222,26966,26791,26667,26817,26278,
290,29,28, 25.03.2025 15:29:20,0,41189,38328,28344,23918,23837,23715,23730,23772,23668,44071,41319,31382,27221,26964,26811,26665,26830,26309,
291,29,28, 25.03.2025 15:29:20,1,41201,38339,28326,23919,23857,23714,23746,23766,23680,44050,41322,31387,27209,26967,26822,26689,26819,26300,
292,29,28, 25.03.2025 15:29:20,2,41193,38316,28327,23910,23842,23706,23748,23773,23682,44055,41321,31374,27214,26972,26810,26696,26829,26296,
293,29,28, 25.03.2025 15:29:20,3,41191,38321,28332,23921,23846,23715,23743,23752,23678,44079,41319,31386,27225,26978,26810,26684,26830,26288,
294,29,28, 25.03.2025 15:29:20,4,41196,38353,28324,23915,23855,23727,23724,23762,23683,44082,41315,31373,27208,26974,26787,26670,26847,26296,
295,29,28, 25.03.2025 15:29:20,5,41196,38314,28336,23911,23844,23709,23742,23758,23682,44075,41318,31385,27226,26955,26808,26674,26838,26288,
296,29,28, 25.03.2025 15:29:20,6,41190,38335,28331,23922,23847,23706,23754,23757,23676,44068,41327,31371,27214,26946,26813,26673,26823,26282,
297,29,28, 25.03.2025 15:29:20,7,41191,38343,28336,23928,23845,23720,23732,23762,23664,44063,41333,31376,27220,26968,26815,26708,26800,26282,
298,29,28, 25.03.2025 15:29:20,8,41199,38326,28343,23911,23856,23712,23746,23782,23670,44066,41323,31388,27223,26968,26819,26673,26823,26290,
299,29,28, 25.03.2025 15:29:20,9,41201,38335,28329,23912,23851,23706,23750,23760,23684,44062,41327,31388,27218,26966,26807,26707,26828,26300,
300,30,29, 25.03.2025 15:29:27,0,41194,38692,29428,23897,23818,23702,23740,23754,23671,44060,41702,32460,27225,26991,26800,26690,26836,26274,
301,30,29, 25.03.2025 15:29:27,1,41183,38690,29459,23900,23832,23700,23741,23746,23660,44044,41682,32454,27224,26985,26797,26707,26824,26282,
302,30,29, 25.03.2025 15:29:27,2,41184,38695,29439,23915,23825,23696,23725,23746,23674,44045,41705,32454,27229,26971,26811,26700,26836,26298,
303,30,29, 25.03.2025 15:29:27,3,41177,38686,29440,23906,23824,23702,23737,23754,23650,44054,41708,32448,27219,26966,26825,26691,26840,26292,
304,30,29, 25.03.2025 15:29:27,4,41180,38690,29459,23919,23830,23709,23732,23764,23657,44070,41708,32449,27221,26975,26801,26711,26835,26280,
305,30,29, 25.03.2025 15:29:27,5,41171,38686,29457,23899,23827,23706,23738,23740,23658,44054,41694,32443,27232,26969,26801,26681,26844,26296,
306,30,29, 25.03.2025 15:29:27,6,41174,38691,29458,23903,23823,23704,23744,23750,23646,44054,41708,32457,27228,26974,26807,26705,26834,26267,
307,30,29, 25.03.2025 15:29:27,7,41179,38693,29434,23904,23851,23707,23736,23760,23663,44055,41704,32451,27229,26962,26809,26703,26807,26285,
308,30,29, 25.03.2025 15:29:27,8,41174,38655,29444,23897,23841,23712,23740,23755,23648,44048,41705,32461,27219,26958,26822,26669,26835,26283,
309,30,29, 25.03.2025 15:29:27,9,41178,38690,29439,23896,23827,23710,23754,23740,23645,44063,41722,32453,27228,26970,26832,26665,26846,26295,
310,31,30, 25.03.2025 15:29:31,0,41151,38766,30107,23919,23849,23698,23728,23738,23670,44077,41828,33170,27223,26971,26822,26715,26837,26302,
311,31,30, 25.03.2025 15:29:31,1,41165,38777,30100,23912,23832,23703,23747,23754,23670,44069,41835,33169,27244,26986,26825,26725,26846,26294,
312,31,30, 25.03.2025 15:29:31,2,41159,38751,30100,23908,23838,23690,23722,23749,23656,44057,41834,33155,27215,26966,26829,26707,26840,26288,
313,31,30, 25.03.2025 15:29:31,3,41162,38781,30089,23903,23827,23698,23748,23740,23654,44071,41840,33151,27242,26995,26830,26712,26824,26289,
314,31,30, 25.03.2025 15:29:31,4,41162,38783,30118,23928,23850,23692,23734,23749,23661,44075,41843,33153,27243,26986,26821,26706,26836,26296,
315,31,30, 25.03.2025 15:29:31,5,41151,38761,30104,23888,23841,23692,23738,23748,23652,44073,41833,33161,27227,26976,26825,26686,26848,26294,
316,31,30, 25.03.2025 15:29:31,6,41163,38791,30110,23908,23836,23704,23727,23753,23670,44073,41836,33165,27227,26990,26816,26710,26839,26305,
317,31,30, 25.03.2025 15:29:31,7,41183,38770,30105,23913,23830,23707,23726,23761,23665,44075,41845,33160,27239,26991,26844,26708,26848,26301,
318,31,30, 25.03.2025 15:29:31,8,41176,38773,30112,23911,23827,23712,23731,23745,23663,44050,41835,33169,27244,26984,26818,26713,26838,26311,
319,31,30, 25.03.2025 15:29:31,9,41179,38781,30120,23908,23833,23697,23744,23746,23662,44076,41831,33154,27227,26980,26823,26694,26830,26294,
320,32,31, 25.03.2025 15:29:47,0,41147,38880,31088,23927,23837,23694,23728,23751,23668,44067,41941,34111,27269,26979,26821,26705,26847,26290,
321,32,31, 25.03.2025 15:29:47,1,41155,38884,31064,23933,23836,23684,23733,23756,23653,44085,41947,34087,27255,26954,26811,26714,26850,26293,
322,32,31, 25.03.2025 15:29:47,2,41152,38865,31074,23928,23824,23698,23742,23744,23648,44066,41937,34105,27269,26998,26843,26688,26822,26298,
323,32,31, 25.03.2025 15:29:47,3,41146,38855,31076,23933,23833,23700,23727,23748,23646,44080,41929,34135,27259,26982,26823,26692,26846,26301,
324,32,31, 25.03.2025 15:29:47,4,41168,38872,31079,23928,23831,23708,23717,23754,23658,44055,41920,34114,27272,26981,26821,26688,26843,26291,
325,32,31, 25.03.2025 15:29:47,5,41167,38881,31089,23920,23838,23684,23736,23756,23663,44066,41942,34119,27263,26981,26837,26706,26845,26299,
326,32,31, 25.03.2025 15:29:47,6,41154,38884,31098,23941,23813,23691,23712,23752,23662,44081,41934,34134,27270,26984,26808,26711,26843,26303,
327,32,31, 25.03.2025 15:29:47,7,41156,38885,31074,23935,23831,23695,23732,23758,23658,44058,41946,34112,27276,26995,26829,26711,26848,26288,
328,32,31, 25.03.2025 15:29:47,8,41152,38886,31066,23928,23831,23685,23720,23750,23656,44079,41938,34102,27262,26981,26837,26705,26843,26309,
329,32,31, 25.03.2025 15:29:47,9,41157,38872,31078,23924,23831,23681,23725,23748,23664,44066,41934,34096,27252,26978,26821,26693,26843,26307,
330,33,32, 25.03.2025 15:31:09,0,41075,38957,32248,24031,23811,23691,23710,23734,23650,44013,42064,35298,27368,26972,26818,26695,26846,26294,
331,33,32, 25.03.2025 15:31:09,1,41062,38982,32251,24024,23804,23681,23720,23726,23644,44018,42063,35287,27360,26978,26826,26677,26840,26312,
332,33,32, 25.03.2025 15:31:09,2,41056,38960,32237,24021,23819,23678,23706,23752,23643,44023,42057,35294,27386,26974,26834,26721,26832,26293,
333,33,32, 25.03.2025 15:31:09,3,41071,38966,32241,24021,23826,23686,23712,23736,23647,44001,42079,35294,27369,26981,26818,26685,26856,26285,
334,33,32, 25.03.2025 15:31:09,4,41079,38964,32238,24032,23820,23671,23722,23727,23650,44011,42060,35291,27366,26974,26823,26713,26844,26296,
335,33,32, 25.03.2025 15:31:09,5,41078,38976,32241,24034,23804,23692,23720,23740,23644,43996,42072,35303,27370,26966,26811,26702,26847,26298,
336,33,32, 25.03.2025 15:31:09,6,41069,38958,32251,24033,23831,23683,23725,23748,23645,44015,42079,35291,27358,26980,26812,26717,26845,26303,
337,33,32, 25.03.2025 15:31:09,7,41094,38965,32239,24010,23817,23674,23721,23738,23632,44021,42066,35292,27370,26977,26830,26688,26851,26299,
338,33,32, 25.03.2025 15:31:09,8,41075,38998,32239,24028,23836,23676,23732,23740,23637,44014,42073,35295,27374,26968,26830,26691,26852,26290,
339,33,32, 25.03.2025 15:31:09,9,41072,38993,32240,24016,23819,23688,23726,23726,23644,44006,42082,35299,27361,26975,26824,26691,26853,26280,
340,34,33, 25.03.2025 15:31:14,0,41041,38961,32730,24102,23799,23677,23712,23732,23648,43981,42078,35809,27445,26990,26835,26706,26839,26286,
341,34,33, 25.03.2025 15:31:14,1,41045,38959,32734,24113,23818,23678,23720,23738,23638,44001,42081,35798,27453,26978,26814,26700,26839,26296,
342,34,33, 25.03.2025 15:31:14,2,41059,38961,32734,24115,23817,23684,23706,23727,23640,44006,42062,35798,27455,26977,26817,26677,26835,26300,
343,34,33, 25.03.2025 15:31:14,3,41062,38953,32747,24121,23810,23679,23708,23728,23644,43995,42070,35815,27443,26988,26817,26713,26856,26292,
